Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagepi_penalty	Stdpi_penalty	Maxpi_penalty	Minpi_penalty	AverageQ_penalty	StdQ_penalty	MaxQ_penalty	MinQ_penalty	Time
59	2996.796	1500.7054	5614.3887	1403.148	3499.614	1465.7008	5990.476	1617.348	519.5	603.2	235999	299.0375	140.74089	502.21057	-37.158405	299.0377	140.74405	506.46588	-35.36001	-300.68594	136.73465	5.518659	0.025040695	5.608962	5.425356	21.29941	1.6313782	29.356703	17.152992	13268.235936164856
60	2853.8215	1864.1018	5840.9795	1343.9923	3908.0535	1985.332	5920.642	449.2194	501.0	681.3	239999	302.21982	141.35619	506.1994	-44.16157	302.2185	141.36052	515.9662	-40.598152	-303.88663	138.63063	5.517388	0.025094489	5.613598	5.424573	21.318651	1.6532449	29.047747	17.154196	13495.809156894684
61	4257.727	1515.7241	5875.2983	1296.98	4497.378	1684.0647	6216.592	1645.3812	726.5	762.7	243999	305.1531	142.20908	531.9122	-48.253613	305.15448	142.21095	523.6859	-51.127434	-306.81476	141.25754	5.511256	0.025097588	5.599654	5.42065	21.52561	1.6004065	28.653822	16.096542	13723.54495048523
62	3600.5715	2155.609	5745.0347	731.6566	2602.76	1344.1259	5774.163	769.9075	651.2	466.0	247999	308.5409	142.41788	519.68414	-38.90921	308.53998	142.42422	513.9612	-32.442165	-310.17715	143.7418	5.507944	0.025664246	5.597611	5.410464	21.74957	1.6555547	29.231613	16.70006	13948.60362148285
63	3671.512	1942.1519	6331.173	1224.982	3649.522	1472.3677	5939.0527	1381.7517	613.0	616.3	251999	311.43155	142.55605	529.1802	-35.916725	311.43	142.5618	529.62024	-39.915867	-313.04648	142.86475	5.508664	0.02566396	5.601138	5.405523	21.596409	1.6946852	28.668192	16.80269	14170.873233795166
64	1887.8937	1560.3081	4067.9346	478.6944	2888.3042	1966.8047	6118.112	523.0558	353.27274	505.3	255999	315.36496	143.15749	540.74536	-39.553204	315.364	143.16171	530.61084	-37.976818	-316.96774	144.1588	5.5063224	0.024952719	5.5929046	5.4095535	21.522491	1.6358109	31.896618	17.436266	14395.423629283905
65	2455.6357	1812.0055	5819.7554	538.18085	3605.8472	1640.9952	5883.6543	801.3171	444.33334	632.5	259999	317.16086	143.96048	524.3025	-41.304733	317.15945	143.96466	530.49347	-36.654114	-318.71417	143.9377	5.5086865	0.02564017	5.59969	5.409039	21.472761	1.6722711	28.839851	17.170935	14623.399901151657
66	4090.0364	1930.4828	6013.497	871.1378	4241.086	2002.2455	6110.7305	657.7049	706.6	722.1	263999	319.2202	143.61067	531.58136	-41.88848	319.22052	143.61475	535.72327	-35.50484	-320.80206	144.68175	5.5065475	0.02537785	5.5905085	5.4200354	21.446379	1.6524231	29.02052	17.313301	14848.977384090424
67	3819.451	1488.6145	6028.3994	1522.64	2431.9414	1377.2278	5694.95	989.4274	633.8571	405.4	267999	322.16907	144.11655	541.596	-47.044594	322.16943	144.11852	545.22815	-38.425655	-323.72192	148.50018	5.50677	0.025097933	5.5981545	5.4241014	21.517979	1.662402	29.603628	17.156893	15072.323847055435
68	4738.016	1117.631	6166.344	3473.8123	4653.749	1374.0197	5916.3496	2718.408	783.4	812.1	271999	325.84534	144.95914	552.3155	-37.558334	325.84515	144.96262	555.9917	-35.970882	-327.37387	150.30579	5.505318	0.024930285	5.597574	5.4173527	21.712051	1.6342763	30.817064	17.471134	15302.991013526917
