Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagepi_penalty	Stdpi_penalty	Maxpi_penalty	Minpi_penalty	AverageQ_penalty	StdQ_penalty	MaxQ_penalty	MinQ_penalty	Time
56	138916.14	6052.276	146948.61	131371.67	127362.33	23358.703	147073.02	79203.54	1000.0	1000.0	223999	634.2794	185.1549	2084.7913	228.65916	634.27893	185.16183	2096.9966	229.9115	-634.953	159.65173	5.7248044	0.016716048	5.7838554	5.649344	31.676739	1.4062469	37.627144	26.799204	10797.04387640953
57	140489.34	4520.7056	147125.08	134392.17	141581.1	525.42804	141967.0	140038.98	1000.0	1000.0	227999	634.8473	185.26591	2066.3118	234.30629	634.84576	185.27647	2063.1956	231.25575	-635.4863	155.66016	5.7302938	0.016161092	5.7858844	5.6703134	31.554949	1.407724	37.405308	27.505121	10994.665680408478
58	96281.41	40059.832	141555.94	52817.793	128917.77	6920.9834	137999.56	114544.53	1000.0	1000.0	231999	638.3612	187.0757	2021.0962	227.78743	638.3615	187.08061	2009.3184	236.53809	-639.1448	166.36374	5.7307677	0.016087336	5.779978	5.6746078	31.718937	1.4365854	36.836773	27.258581	11202.251128435135
59	137319.5	6787.5586	147618.6	130414.69	133751.53	4726.3823	141276.02	129999.8	1000.0	1000.0	235999	640.9354	187.09677	1902.0665	233.27945	640.93427	187.10378	1919.0172	233.83008	-641.5815	164.38887	5.729505	0.017196177	5.790413	5.669809	32.064747	1.4405686	38.649963	27.613382	11411.718552827835
60	100551.06	41043.656	141948.9	58500.953	94075.266	43564.5	142785.0	44912.844	1000.0	1000.0	239999	642.8082	183.64905	1842.7399	234.31828	642.8076	183.65271	1855.7977	238.99385	-643.49	159.69258	5.737347	0.017153557	5.7917037	5.666165	32.57026	1.3810776	37.78041	27.502726	11610.43573307991
61	69420.69	35188.95	127563.57	36931.656	53255.008	5002.673	64829.055	48168.62	1000.0	1000.0	243999	643.2155	180.91954	1786.8325	229.10951	643.215	180.92722	1791.7677	228.74794	-643.6501	152.71613	5.73732	0.016965063	5.797633	5.6750727	31.90292	1.3651288	37.2763	27.28366	11805.151956558228
62	56199.97	6492.472	66383.305	48949.082	54557.75	5082.8994	62716.637	44044.434	1000.0	1000.0	247999	640.6586	172.10406	1713.1427	213.17511	640.65765	172.1114	1711.2491	210.0288	-641.05383	154.89145	5.7367845	0.015934065	5.790157	5.66635	31.601938	1.240415	36.31187	27.586819	11999.742670297623
63	53526.76	4965.155	58458.14	45371.68	56620.844	14778.76	89635.766	32980.383	1000.0	1000.0	251999	635.4562	162.0055	1542.4791	209.03088	635.45605	162.00983	1543.4935	222.44843	-635.7848	140.97594	5.732984	0.01695296	5.7890606	5.6688104	30.919458	1.1497492	34.558296	26.839396	12195.387168884277
64	62019.13	13098.462	82305.695	46568.875	55780.336	15234.858	97274.266	41319.223	1000.0	1000.0	255999	627.5559	153.12439	1402.0222	207.70335	627.5562	153.13022	1403.1898	204.88475	-627.72815	124.55892	5.7285633	0.017328883	5.780268	5.6630697	31.028786	1.193062	36.12457	26.472115	12391.64163684845
65	70541.625	28679.49	116350.76	37384.46	60591.668	6547.0083	74504.484	51409.746	1000.0	1000.0	259999	618.0612	147.01843	1299.9888	212.4327	618.06055	147.02872	1301.594	211.17772	-618.23016	109.34294	5.7220206	0.020201435	5.8023424	5.6447496	30.864874	1.2756628	34.86993	25.759087	12589.486139297485
66	57697.8	10135.966	66742.03	41262.035	51077.23	8304.129	63793.938	42173.348	1000.0	1000.0	263999	609.0435	142.78592	1274.0309	210.16122	609.04236	142.79509	1275.0082	204.79514	-609.07874	100.109406	5.7236776	0.017842973	5.7770634	5.655562	30.575474	1.3375432	35.00152	25.023779	12782.267018795013
67	88518.17	40262.312	142442.4	43589.586	139226.1	3562.4434	142368.27	134765.0	1000.0	1000.0	267999	598.3554	139.19928	1136.3359	206.89297	598.3551	139.2061	1133.6616	203.26251	-598.29663	85.33671	5.719175	0.018287664	5.7781096	5.657184	30.6606	1.4843881	35.295696	25.684834	12979.993453979492
68	132227.39	17065.63	142269.45	102670.0	138019.19	4840.8203	141666.39	130556.77	1000.0	1000.0	271999	588.11554	137.10645	1085.6377	204.14697	588.1144	137.1116	1095.4087	204.40227	-588.16223	71.690605	5.7269444	0.017746959	5.7845125	5.663656	30.37148	1.4924043	35.607864	25.510952	13176.147127866745
69	128455.65	22378.227	142126.75	89725.17	126891.33	32336.293	164646.12	67425.766	1000.0	1000.0	275999	580.88104	137.62119	1052.522	215.22966	580.8813	137.62631	1050.1898	205.01169	-581.03674	63.93201	5.7272635	0.018244356	5.785048	5.649283	30.646856	1.5103495	35.773964	24.821884	13374.877460718155
70	97004.87	26900.916	141897.27	71701.98	142939.03	2008.4963	146967.86	141686.98	1000.0	1000.0	279999	576.0964	139.86707	1099.7579	221.6803	576.0956	139.87323	1089.0099	223.6247	-576.29755	62.297173	5.7331996	0.01726059	5.7871313	5.6579328	30.612957	1.4718482	35.991566	25.783447	13573.026800632477
71	125855.01	28467.781	142409.3	76547.77	141900.42	142.98111	142243.95	141664.73	1000.0	1000.0	283999	573.86993	140.81053	1133.9104	224.89053	573.8698	140.81483	1124.2137	221.97484	-574.09894	61.199284	5.727759	0.01752276	5.7973742	5.665635	31.105097	1.6095576	36.753963	25.131905	13771.33414888382
72	119215.85	27622.049	142195.23	74538.46	142107.02	154.60176	142268.66	141813.78	1000.0	1000.0	287999	571.9179	140.83885	1152.081	224.91643	571.9173	140.84377	1142.3267	224.12048	-572.1834	59.88075	5.7294855	0.017171407	5.791261	5.6698422	31.420418	1.5773793	37.014114	25.87856	13968.3043115139
73	125568.62	19062.201	142180.39	93559.84	122674.266	28839.643	146964.64	79122.49	1000.0	1000.0	291999	571.68787	140.94838	1210.278	229.50778	571.6874	140.95303	1206.6793	225.44829	-571.9927	59.966995	5.729371	0.01780608	5.7858562	5.667038	30.856436	1.5210124	36.996292	25.449255	14165.047011852264
74	127508.74	28445.885	147102.9	78357.586	133520.95	23435.72	153540.56	70101.734	1000.0	1000.0	295999	571.36945	141.42888	1220.3743	224.14986	571.3697	141.43236	1218.9252	227.99298	-571.66473	60.79322	5.7312336	0.017499637	5.7901087	5.6700897	30.409647	1.4977819	36.235733	24.808683	14361.155763864517
75	125207.72	20827.719	145306.61	95729.81	144527.34	1753.7734	147729.84	142370.22	1000.0	1000.0	299999	571.3215	140.67566	1235.6694	216.16592	571.32074	140.68082	1232.5837	225.27295	-571.57184	59.841774	5.73372	0.017327445	5.7948003	5.6721373	30.414976	1.4803989	35.979626	25.511904	14556.598923444748
76	145181.9	2260.5203	147692.86	142335.97	139284.81	20304.42	148050.55	78569.5	1000.0	1000.0	303999	571.8473	140.23692	1245.1906	230.6793	571.84717	140.24107	1237.1759	228.21964	-572.11884	59.456806	5.7369757	0.016977295	5.7951274	5.6749783	31.115732	1.4925499	36.265377	26.058273	14750.96952176094
77	144638.75	2429.671	148682.4	142287.17	144719.08	1570.0896	149286.11	143566.58	1000.0	1000.0	307999	573.5886	139.22089	1260.7885	225.58337	573.58795	139.22665	1258.1726	230.73361	-573.923	60.5413	5.7363057	0.01708042	5.7917967	5.6769547	31.129831	1.4627696	36.876274	25.777702	14945.039172410965
78	147614.5	789.061	148664.84	146497.19	138313.5	18226.143	148502.62	84177.04	1000.0	1000.0	311999	575.68353	138.41704	1279.0194	224.64941	575.6832	138.42267	1279.1454	223.87073	-576.03186	59.215813	5.741087	0.016770776	5.7919226	5.6783333	31.306278	1.4452082	36.762447	25.991482	15138.91199374199
79	145277.78	3222.9673	149081.75	141708.23	124941.75	33531.49	158646.34	69369.2	1000.0	1000.0	315999	578.2474	137.85199	1284.2985	216.12904	578.24713	137.85576	1297.5188	218.37299	-578.595	60.197983	5.7424455	0.016923724	5.8052998	5.6821504	31.33898	1.4305925	37.113182	26.228102	15335.447469234467
