Epoch	AverageTestEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet0	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	Q1Vals	Q2Vals	LossPi	LossQ	Averagemmd_entropy	alpha	Time
689	396006.06	2030.1664	398836.9	393698.44	397275.7	609.2104	398221.2	396031.22	1000.0	1000.0	2755999	1846.0114	1846.0122	-1840.3429	233.69095	3.7542481	1.1792792	159468.52493429184
690	326185.25	120702.31	396702.0	117129.01	392641.97	14645.651	398329.7	348727.22	1000.0	1000.0	2759999	1846.0038	1846.0048	-1840.7805	230.4655	3.7463424	1.0641943	159702.352902174
691	383347.28	15871.15	397488.28	357559.12	392742.3	9151.7705	397650.53	369216.66	1000.0	1000.0	2763999	1847.6359	1847.6345	-1841.9832	233.5567	3.7691407	1.1725578	159934.87599897385
692	393444.03	3973.5564	396811.47	386762.97	397210.7	508.33743	397779.0	396072.4	1000.0	1000.0	2767999	1848.6711	1848.6705	-1843.5211	230.18091	3.7377286	1.038183	160167.74669122696
693	392705.94	6010.986	397091.16	382421.0	394250.0	7423.9316	399057.53	374620.1	1000.0	1000.0	2771999	1849.3418	1849.3413	-1843.4796	230.78171	3.7299693	1.2360616	160401.81208586693
694	367713.53	28825.139	397075.47	336733.28	395478.94	3247.2249	397616.75	387807.9	1000.0	1000.0	2775999	1850.4321	1850.4341	-1845.2998	231.2159	3.7656481	1.042553	160636.07028913498
695	396604.53	760.72144	397588.53	395456.88	397986.5	352.5425	398677.97	397444.66	1000.0	1000.0	2779999	1852.3748	1852.3737	-1846.6212	223.00346	3.732598	1.216124	160870.0558037758
696	391821.56	8867.95	397086.0	376462.66	395691.56	3296.0159	398588.84	386030.53	1000.0	1000.0	2783999	1852.8557	1852.856	-1847.3292	225.56277	3.7154028	1.1506557	161103.16582274437
697	395918.66	112.63173	396039.78	395734.38	395083.94	3144.9766	397858.16	387038.38	1000.0	1000.0	2787999	1853.2544	1853.2544	-1847.3557	227.31487	3.6817646	1.2509372	161337.12616944313
698	395534.5	1569.2902	396624.06	392843.47	396685.06	613.34607	397527.1	395522.56	1000.0	1000.0	2791999	1853.3135	1853.3119	-1847.6613	228.10634	3.6826797	1.1806128	161568.8248050213
699	393155.66	3524.785	395352.38	387054.38	392137.4	5655.8374	395537.84	376966.16	1000.0	1000.0	2795999	1854.1819	1854.1821	-1848.3522	227.2859	3.667774	1.2257013	161800.68795514107
700	396621.78	368.75702	397004.3	396038.1	394939.9	8797.792	398305.22	368563.7	1000.0	1000.0	2799999	1855.0973	1855.0974	-1849.7352	220.65247	3.7149177	1.114261	162034.94973158836
701	396297.25	488.45694	396964.72	395654.4	392162.03	14016.972	397218.53	350118.25	1000.0	1000.0	2803999	1856.4445	1856.4419	-1851.0637	224.45992	3.7429194	1.1192021	162268.7538576126
702	347289.16	84203.75	396116.84	201444.19	392308.2	10386.418	398250.78	370342.9	1000.0	1000.0	2807999	1858.9978	1858.998	-1853.629	223.13728	3.7370913	1.1119379	162501.01357650757
703	396168.1	614.5912	397202.78	395684.12	384252.72	38253.58	398665.28	269751.9	1000.0	1000.0	2811999	1859.4481	1859.4471	-1854.0205	218.7301	3.742605	1.1199707	162735.8560910225
704	376740.44	29709.7	396737.6	325534.84	397403.03	383.74762	398077.7	396803.72	1000.0	1000.0	2815999	1859.983	1859.9855	-1854.4669	218.08247	3.685296	1.1248693	162969.05507302284
705	396607.88	1465.2054	398306.5	395030.7	395125.56	2858.5623	397906.4	386926.6	1000.0	1000.0	2819999	1859.1461	1859.1453	-1853.3867	221.77878	3.656132	1.2114346	163202.92463612556
706	387148.8	10850.669	397818.78	370961.06	393935.84	6741.8643	398773.5	380108.72	1000.0	1000.0	2823999	1859.8418	1859.8402	-1854.386	222.20944	3.669325	1.130908	163435.21621370316
707	397096.94	464.4853	397755.88	396513.84	398546.6	291.1006	399259.44	398074.12	1000.0	1000.0	2827999	1860.2194	1860.2181	-1854.5544	222.54709	3.7062895	1.1619304	163669.2043981552
708	396694.62	1459.2876	399141.78	395282.72	398180.4	663.54846	399299.34	397103.1	1000.0	1000.0	2831999	1861.8903	1861.8882	-1856.2885	220.59041	3.7165282	1.1562243	163903.04605817795
709	387180.94	16800.193	397167.56	358084.7	394474.97	6692.2764	398247.16	379429.47	1000.0	1000.0	2835999	1862.7468	1862.7478	-1857.2206	220.30806	3.6661623	1.1572586	164138.14437651634
710	386229.62	10898.2295	398008.56	371752.25	369566.8	75905.52	396520.5	141950.05	1000.0	1000.0	2839999	1863.4553	1863.4543	-1857.8392	223.12823	3.6654332	1.1722028	164373.74450302124
711	390679.25	6927.8374	395283.4	378699.84	381725.12	46598.004	397809.1	241935.66	1000.0	1000.0	2843999	1864.3043	1864.3031	-1859.3068	215.48149	3.6835136	1.0225708	164608.1170372963
712	393661.97	3495.8684	395906.03	387620.28	398503.06	352.75146	398950.47	397690.44	1000.0	1000.0	2847999	1866.6292	1866.6283	-1861.547	210.5517	3.6116683	1.0633293	164844.66213560104
713	303342.38	118052.75	397010.7	107060.01	351168.12	88565.33	396094.03	123828.01	1000.0	1000.0	2851999	1866.7566	1866.7566	-1861.2416	211.17029	3.6145074	1.171349	165080.38207912445
714	392792.78	4157.726	397131.97	387937.25	394536.22	5578.5093	397171.94	377927.38	1000.0	1000.0	2855999	1866.6768	1866.6768	-1861.0695	208.19803	3.5944362	1.1924074	165314.05506062508
715	389263.03	9150.526	396736.38	373818.34	398181.06	2155.857	400384.44	392319.06	1000.0	1000.0	2859999	1866.4325	1866.4312	-1860.5548	204.20985	3.5548315	1.250999	165548.6754026413
716	394735.7	4146.6753	398132.6	387639.72	396003.3	6044.2676	400061.72	379726.3	1000.0	1000.0	2863999	1864.863	1864.8616	-1859.761	206.41664	3.5728526	1.0364414	165784.03703808784
717	396563.56	470.89224	397313.22	396086.53	398468.62	339.9285	398981.06	398012.22	1000.0	1000.0	2867999	1865.4264	1865.4252	-1859.873	202.57768	3.6120694	1.1628401	166016.67551636696
718	393183.5	3932.0852	396314.66	386437.9	396587.8	796.12396	397960.88	395412.28	1000.0	1000.0	2871999	1866.7065	1866.707	-1861.2412	196.22415	3.6278527	1.1617682	166252.08225488663
719	395604.8	1241.7144	397110.03	393765.25	396818.72	3051.5735	398446.22	387775.56	1000.0	1000.0	2875999	1868.4839	1868.4841	-1863.1906	195.57141	3.619245	1.0903242	166486.715187788
720	391902.25	4302.308	396091.8	385930.22	393553.9	5200.35	396470.97	378120.3	1000.0	1000.0	2879999	1868.6062	1868.606	-1862.7485	200.67287	3.5461435	1.2500587	166723.0808889866
721	395418.1	679.99536	396247.5	394390.84	391356.6	9574.883	396732.22	365604.97	1000.0	1000.0	2883999	1868.2312	1868.2302	-1863.0833	198.24579	3.533535	1.0528008	166960.297873497
722	395730.75	536.0512	396168.4	394820.3	397268.84	419.8894	397795.06	396628.06	1000.0	1000.0	2887999	1868.4424	1868.4425	-1863.116	196.59187	3.5378907	1.1189349	167194.7780649662
723	396590.44	1157.0273	398334.6	395177.56	363799.6	78037.89	397809.72	132729.33	1000.0	1000.0	2891999	1868.8717	1868.872	-1863.5895	195.16293	3.5672655	1.083937	167430.2043378353
724	392518.2	3013.3474	394818.75	387450.56	394253.97	5234.2363	396824.6	378695.03	1000.0	1000.0	2895999	1868.9788	1868.9788	-1863.4458	190.87228	3.5284014	1.1592604	167663.8513302803
725	393906.06	1446.3055	395159.62	391454.84	397367.66	492.33493	398104.8	396475.97	1000.0	1000.0	2899999	1870.1484	1870.1482	-1864.7775	186.37268	3.5311878	1.1562865	167899.1415772438
726	352526.2	72945.375	396842.25	226205.03	396565.78	561.7286	397491.78	395872.53	1000.0	1000.0	2903999	1872.8547	1872.8536	-1867.5492	183.66144	3.5401645	1.1096011	168133.6684241295
727	397012.8	562.0612	397561.9	396192.7	390395.3	12904.123	398021.4	356768.9	1000.0	1000.0	2907999	1873.6165	1873.6178	-1868.687	186.13374	3.58348	0.99285936	168366.535050869
728	395946.75	1510.4772	397832.53	393634.38	392710.7	8576.732	398414.56	373626.25	1000.0	1000.0	2911999	1874.5272	1874.5269	-1869.0197	182.30179	3.5521162	1.1842006	168600.46426415443
729	374074.53	32672.28	395383.53	317706.9	392049.94	6826.6426	396072.75	375478.56	1000.0	1000.0	2915999	1875.8619	1875.8639	-1870.6355	187.54245	3.5562446	1.0811121	168832.20438551903
730	391858.25	4305.28	395296.34	384475.03	394262.56	1047.1592	395616.2	392121.34	1000.0	1000.0	2919999	1876.2269	1876.2264	-1870.8143	189.31244	3.5155416	1.1138619	169066.14536356926
731	324450.75	123572.445	396164.28	110417.375	396996.6	519.5468	397586.66	395965.1	1000.0	1000.0	2923999	1875.5403	1875.5402	-1870.1829	192.11417	3.5258389	1.1180974	169298.02917075157
732	394947.38	3963.829	398765.53	388296.44	394863.3	5656.3315	398254.1	383049.7	1000.0	1000.0	2927999	1874.5737	1874.5732	-1868.7078	199.52843	3.4882827	1.2539682	169527.818857193
733	393153.75	7679.8555	398261.0	379880.2	395158.1	3113.3564	396790.12	385903.9	1000.0	1000.0	2931999	1875.3234	1875.324	-1870.1086	201.45383	3.5478506	1.052443	169760.95396852493
734	366772.94	51518.945	397273.84	277545.03	393212.84	10486.156	397939.9	361820.0	1000.0	1000.0	2935999	1875.3827	1875.3817	-1869.687	207.56949	3.5954924	1.2110261	169996.10179805756
735	380774.4	24926.533	396131.28	337619.1	397163.6	311.51556	397610.06	396709.5	1000.0	1000.0	2939999	1878.4751	1878.4751	-1873.5465	207.46165	3.6558487	0.9851359	170228.15072345734
736	396403.78	437.985	396916.38	395716.56	396314.0	3736.9138	398388.1	385156.03	1000.0	1000.0	2943999	1881.0647	1881.0643	-1875.9265	198.36298	3.6241043	1.0504756	170460.39865469933
737	396060.53	479.68063	396667.28	395476.6	383927.38	26820.623	398676.62	314437.6	1000.0	1000.0	2947999	1882.3186	1882.3193	-1877.2252	191.1753	3.586504	1.0292659	170693.15567922592
738	394207.75	4404.874	397159.16	386598.38	395156.28	8191.4067	398448.44	370632.3	1000.0	1000.0	2951999	1882.7472	1882.7473	-1877.2423	190.00812	3.609451	1.1519891	170927.686896801
739	394191.6	3405.189	396427.16	388303.78	395397.06	4044.3567	398066.88	386432.9	1000.0	1000.0	2955999	1884.7087	1884.7079	-1879.6412	180.06456	3.5655565	1.0501374	171160.87165522575
740	396416.97	664.2057	397007.16	395395.53	394262.5	6558.0786	399361.6	378394.22	1000.0	1000.0	2959999	1885.6167	1885.6158	-1880.3313	177.36697	3.5849857	1.1163836	171396.3298470974
741	377146.75	22346.418	397049.97	341516.97	394200.88	10890.852	398618.62	361559.72	1000.0	1000.0	2963999	1888.4747	1888.4751	-1883.2615	175.46454	3.59644	1.0875689	171634.70242643356
742	385495.2	18484.658	396835.44	353490.78	398639.1	452.98627	399670.78	398000.4	1000.0	1000.0	2967999	1890.5278	1890.5249	-1885.4122	177.49106	3.6029005	1.0615435	171874.08210134506
743	393464.22	5210.0474	398268.6	384664.06	397160.7	491.55136	397944.3	396124.97	1000.0	1000.0	2971999	1890.5546	1890.5558	-1885.5879	176.09789	3.5280752	1.0103014	172113.31585407257
744	394479.94	3862.13	397350.6	387826.47	320581.56	124759.55	399210.5	78052.87	1000.0	1000.0	2975999	1890.8883	1890.8878	-1885.8643	174.30753	3.4884613	1.0356201	172354.50699090958
745	167208.61	125798.16	384699.5	85726.22	324080.78	117555.03	397958.88	91358.125	1000.0	1000.0	2979999	1889.704	1889.7034	-1884.3859	175.14185	3.5165043	1.0996821	172593.42198586464
746	356974.5	68573.25	397129.28	238205.14	366974.3	77072.85	397660.72	139375.7	1000.0	1000.0	2983999	1886.7455	1886.7452	-1881.4225	181.20602	3.524418	1.1196362	172830.88017344475
747	362549.12	30855.414	388468.34	312501.84	388273.06	23680.037	398904.28	318537.9	1000.0	1000.0	2987999	1888.1888	1888.19	-1882.9347	175.1629	3.5677726	1.1070791	173070.14039373398
748	387856.97	10407.287	396970.0	370975.0	377574.28	42906.52	398695.6	257193.8	1000.0	1000.0	2991999	1888.4131	1888.413	-1882.7687	190.38594	3.5585434	1.2059813	173309.73620009422
749	394350.7	3784.6992	397145.06	387833.62	394499.3	7943.4736	399446.66	373533.4	1000.0	1000.0	2995999	1889.4312	1889.4325	-1884.1324	198.65616	3.5480254	1.082284	173476.33918094635
750	390877.8	9888.296	397111.6	373768.88	359454.1	82936.516	395584.8	116647.3	1000.0	1000.0	2999999	1888.3363	1888.3353	-1882.7068	199.70914	3.5354695	1.1618785	173611.73364329338
