Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagemmd_entropy	Stdmmd_entropy	Maxmmd_entropy	Minmmd_entropy	AverageQ_penalty	StdQ_penalty	MaxQ_penalty	MinQ_penalty	Time
53	7299.6733	153.17447	7518.115	7094.996	7220.7944	113.529884	7386.5503	7001.448	1000.0	1000.0	211999	663.95575	86.66294	758.3909	166.1905	663.95557	86.66361	757.6072	165.19728	-664.62634	20.06235	3.053908	0.036990814	3.1857457	2.9087367	18.120708	1.0122138	21.916512	14.416802	4435.491322278976
54	7284.4375	105.649475	7415.8687	7171.444	7184.975	43.45466	7247.1753	7121.9473	1000.0	1000.0	215999	666.3494	86.89212	761.92175	169.92282	666.3494	86.89214	761.7273	169.84639	-667.01074	20.0763	3.0585299	0.036964063	3.186621	2.868442	18.247723	1.0154594	22.62828	14.922046	4525.953741788864
55	7316.3867	53.803856	7364.2397	7225.1143	7491.5986	131.17639	7736.4424	7274.852	1000.0	1000.0	219999	669.30505	85.47088	763.023	175.48146	669.3052	85.470795	765.1762	174.77702	-669.9808	20.121809	3.0567837	0.036887076	3.183596	2.9241807	18.240622	1.0206162	21.78587	15.079917	4616.343914031982
56	7258.715	45.046844	7310.7734	7197.0713	7533.8174	58.065865	7643.631	7411.293	1000.0	1000.0	223999	671.871	85.44557	767.6613	179.74292	671.87085	85.44595	768.4234	177.30168	-672.52136	20.01336	3.0614731	0.036743633	3.187141	2.9127657	18.35215	1.0062025	22.80856	15.030102	4706.4953072071075
57	7361.341	50.282005	7430.7075	7288.654	7334.878	68.98219	7437.291	7183.8	1000.0	1000.0	227999	674.20184	85.01269	771.9324	177.25873	674.2016	85.01348	771.3992	176.93762	-674.8355	19.997171	3.064014	0.037165903	3.1851141	2.9328475	18.258139	1.0109013	21.945007	14.872799	4797.344208717346
58	7443.572	82.812874	7547.1567	7315.8	7322.165	91.076706	7496.0493	7188.115	1000.0	1000.0	231999	676.35834	85.40862	770.8463	174.09686	676.358	85.40952	772.1779	172.10295	-676.98645	19.563585	3.066484	0.03687293	3.1947896	2.9238145	18.231754	1.0224267	22.90032	15.077734	4887.167229652405
59	7406.3213	90.626495	7559.532	7334.14	7428.2876	81.25298	7587.4253	7321.8804	1000.0	1000.0	235999	678.41455	84.87995	773.06323	174.1411	678.4148	84.88034	773.2226	174.77815	-679.0391	19.62358	3.0672064	0.036450136	3.17985	2.8960164	18.271372	1.0156934	22.30932	14.903544	4977.3882558345795
60	7501.587	79.71135	7607.0107	7398.452	7314.443	94.101	7494.192	7162.205	1000.0	1000.0	239999	680.5791	84.996	774.5429	172.28204	680.5786	84.997185	776.6769	169.95862	-681.18787	19.580101	3.069167	0.036782987	3.2068417	2.9316685	18.245073	1.0300682	22.392118	14.752921	5067.835274219513
61	7408.4404	101.691956	7554.335	7267.023	7606.1357	77.94016	7776.6313	7501.7563	1000.0	1000.0	243999	682.6376	84.404205	775.2495	176.24715	682.63727	84.40529	775.91516	176.9874	-683.2449	19.529669	3.0732007	0.03615056	3.1976817	2.944102	18.340374	1.0270343	22.4071	15.060278	5157.8021993637085
62	7416.248	167.1705	7679.4263	7214.6997	7423.165	105.8294	7579.8066	7232.9976	1000.0	1000.0	247999	684.7005	84.185005	777.6089	182.35175	684.7006	84.18543	777.2489	184.39445	-685.303	19.362242	3.0790522	0.03647293	3.1907544	2.944567	18.403149	1.0289551	22.326996	15.489328	5248.112220525742
63	7442.4893	150.92468	7701.717	7333.292	7462.2397	81.0046	7581.521	7279.9644	1000.0	1000.0	251999	686.94446	83.33708	778.2832	183.71864	686.9442	83.337265	780.02594	185.59952	-687.5492	19.410503	3.0787647	0.03630969	3.2035835	2.9273646	18.595709	1.0155456	22.908173	15.224929	5337.825393676758
64	7495.9585	86.58885	7581.313	7361.638	7301.189	33.148487	7354.6025	7255.5386	1000.0	1000.0	255999	689.2762	82.8008	779.8558	191.85533	689.2762	82.80109	781.20483	191.0056	-689.8719	19.433706	3.0767868	0.03661784	3.1903434	2.950112	18.497143	1.0520694	23.00144	14.926639	5428.445095539093
65	7492.83	67.38318	7604.7764	7429.4014	7501.421	82.78825	7634.144	7368.4624	1000.0	1000.0	259999	691.3904	82.28099	781.9453	192.06657	691.39026	82.28185	781.2052	192.02155	-691.97565	19.041777	3.0749085	0.035633896	3.189832	2.919892	18.446	1.0367825	22.1221	15.389348	5518.515511512756
