Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	Q1Vals	Q2Vals	LossPi	LossQ	mmd_entropy	alpha	Time
703	396441.38	2298.53	399288.22	393153.88	392105.38	7892.3633	398226.44	374449.4	1000.0	1000.0	2811999	1608.4963	1608.4983	-1597.9094	461.8623	4.005484	2.0564122	165009.10005283356
704	382718.44	26946.502	399206.5	336057.97	396223.4	2027.0367	397831.8	390531.34	1000.0	1000.0	2815999	1609.7673	1609.7673	-1599.948	472.27686	3.9926796	1.8418308	165243.8602180481
705	395924.12	954.0533	397461.44	394924.06	396427.56	3183.7202	398837.47	387663.4	1000.0	1000.0	2819999	1611.466	1611.4639	-1602.2228	462.567	3.996339	1.7057807	165476.3821029663
706	397769.38	513.09845	398222.97	396909.47	396111.25	5636.1123	400731.28	381854.84	1000.0	1000.0	2823999	1614.1559	1614.1544	-1604.5083	471.64133	4.004255	1.82345	165710.28579449654
707	397440.2	978.85376	398437.66	395983.94	397376.72	2803.694	399378.66	389186.1	1000.0	1000.0	2827999	1615.2228	1615.2239	-1605.2498	467.16986	4.0061274	1.9054649	165945.6501572132
708	374972.75	38693.33	397453.6	307954.2	399181.03	972.0685	400792.5	397061.16	1000.0	1000.0	2831999	1617.5891	1617.5911	-1607.4897	473.48468	3.9952626	1.9368788	166183.04330730438
709	394421.1	2630.9907	396959.38	390531.38	394263.4	2688.216	396452.53	386616.7	1000.0	1000.0	2835999	1620.4368	1620.4357	-1609.4218	469.3867	3.995457	2.1691499	166421.73627448082
710	369188.84	45820.14	397064.4	289841.22	395955.97	1347.2411	397106.9	392060.16	1000.0	1000.0	2839999	1621.2786	1621.2797	-1611.1365	465.9382	4.0062337	1.9428693	166660.9746017456
711	396756.8	748.79895	397811.78	395764.78	394498.8	2298.1042	396796.78	388489.56	1000.0	1000.0	2843999	1623.6705	1623.6691	-1613.6094	472.22443	3.9925494	1.9379772	166900.4161541462
712	396607.22	1298.2656	398576.34	395388.88	396563.7	4058.0803	399403.16	385799.38	1000.0	1000.0	2847999	1626.888	1626.8872	-1616.8573	478.29987	4.007097	1.9409485	167140.2009062767
713	385746.88	18524.78	398455.03	353811.8	396247.66	488.48257	396865.9	395374.0	1000.0	1000.0	2851999	1628.8691	1628.8678	-1617.8734	476.08154	4.003666	2.171459	167379.3562567234
714	396001.0	901.06494	397378.84	395158.28	390936.2	18363.395	398909.06	335905.84	1000.0	1000.0	2855999	1631.2178	1631.2169	-1621.4683	477.45233	3.9964352	1.8621875	167619.23350954056
715	395234.4	3489.1296	397886.97	389238.28	392844.53	8480.56	397364.8	368070.44	1000.0	1000.0	2859999	1632.4547	1632.4518	-1623.3217	472.32574	4.000887	1.6844301	167860.00313448906
716	397634.0	1062.0491	399454.84	396783.53	398473.3	1205.3271	399856.78	395834.22	1000.0	1000.0	2863999	1634.5283	1634.5283	-1623.5789	464.22906	4.0018725	2.1611173	168099.65134882927
717	396490.44	491.8952	397291.62	396038.6	385623.28	27563.223	397415.8	304005.22	1000.0	1000.0	2867999	1634.224	1634.2236	-1624.4093	462.4861	3.9937305	1.8697528	168340.32054901123
718	396425.84	1226.2285	398072.75	394863.62	392256.94	9920.191	397760.66	364353.3	1000.0	1000.0	2871999	1636.9778	1636.9758	-1627.3624	450.25168	4.0021305	1.8445603	168579.25127530098
719	378915.4	18011.13	397116.25	357814.62	392402.88	12338.993	397916.5	355469.03	1000.0	1000.0	2875999	1638.7766	1638.7771	-1628.6044	439.76425	4.0014257	1.9792961	168822.03422236443
720	395203.7	537.5414	395932.28	394611.7	396579.34	760.4943	397908.3	395466.28	1000.0	1000.0	2879999	1641.0532	1641.0531	-1631.8116	449.54523	3.9992485	1.7537558	169065.32001972198
721	390595.88	10281.867	397175.1	372821.5	394354.2	3848.7876	396790.88	382997.66	1000.0	1000.0	2883999	1642.8301	1642.8306	-1632.769	449.85806	3.9991007	1.9577769	169305.61901807785
722	393504.3	5708.0874	397203.38	383631.94	366694.0	62136.887	398139.97	216831.62	1000.0	1000.0	2887999	1646.177	1646.1771	-1636.5558	452.31744	3.994834	1.8369269	169546.32108283043
723	397017.66	422.57315	397512.38	396425.62	390870.5	21966.57	399287.06	325003.53	1000.0	1000.0	2891999	1649.0598	1649.0598	-1640.503	445.54312	4.000498	1.5960534	169787.10603570938
724	380938.28	27689.535	397982.38	332991.88	395484.72	10096.284	400108.7	365272.75	1000.0	1000.0	2895999	1652.9446	1652.9446	-1642.7197	456.90054	4.001214	2.0154617	170026.70491743088
725	396819.5	1301.8353	398654.88	394978.97	397211.7	678.1325	398209.28	396364.94	1000.0	1000.0	2899999	1654.8619	1654.862	-1644.8651	459.17145	3.9986055	1.9421529	170267.0117266178
726	397125.5	430.44275	397863.34	396807.8	396370.88	1569.8391	397927.84	392025.62	1000.0	1000.0	2903999	1656.3605	1656.359	-1646.6465	460.11526	4.0042877	1.8727719	170504.27963924408
727	395971.53	514.64166	396506.5	395123.84	396326.47	394.4591	397331.06	395960.78	1000.0	1000.0	2907999	1657.4331	1657.4315	-1647.334	461.37103	4.0006757	1.9792343	170744.06348371506
728	395520.94	3377.9348	397878.44	389695.94	399816.2	874.40955	401592.56	398568.84	1000.0	1000.0	2911999	1660.4563	1660.4569	-1651.2477	446.55618	4.000503	1.7564876	170983.84535622597
729	396585.25	935.6309	397495.47	395018.03	398020.0	826.02155	399284.3	396787.72	1000.0	1000.0	2915999	1662.0258	1662.0249	-1652.0754	453.221	3.9962056	1.9317	171223.11872529984
730	385514.8	12321.648	397072.28	366679.9	400011.06	741.69745	401471.03	398875.34	1000.0	1000.0	2919999	1663.5433	1663.5432	-1653.5833	440.3896	4.0026894	1.9440628	171392.20488667488
731	396447.7	708.8948	397613.88	395723.88	395437.53	820.84155	396490.47	393895.38	1000.0	1000.0	2923999	1665.2638	1665.2635	-1654.9011	433.90234	4.006376	2.044435	171528.40664863586
732	397532.94	1056.7107	399164.2	396221.5	394473.16	7359.1543	398597.06	373358.4	1000.0	1000.0	2927999	1668.6188	1668.6204	-1658.4583	433.17	3.9950902	1.9988582	171619.2812178135
733	398013.94	914.3199	399071.88	396844.9	398885.9	369.40033	399433.62	398223.3	1000.0	1000.0	2931999	1670.6561	1670.6528	-1661.1295	450.94147	3.9905875	1.8482593	171710.3514471054
734	394120.4	5303.06	398436.47	385087.4	393860.4	9218.558	398095.78	366283.44	1000.0	1000.0	2935999	1674.6483	1674.648	-1666.0038	438.9719	4.0077066	1.6513851	171800.4509100914
735	343931.2	90718.055	397293.88	186807.86	394124.6	1625.8198	395127.56	389303.4	1000.0	1000.0	2939999	1677.7302	1677.7317	-1667.9845	437.90662	3.997924	1.908003	171891.33197927475
736	392446.7	5575.4116	398619.72	384458.47	397562.6	1699.6846	399143.62	392634.03	1000.0	1000.0	2943999	1679.5781	1679.5771	-1670.0898	433.7104	4.0016584	1.8358984	171981.94199728966
737	397148.62	1061.4296	398063.38	395341.6	398164.16	964.60254	399370.25	396332.78	1000.0	1000.0	2947999	1680.6196	1680.6188	-1671.1222	423.3454	3.9991097	1.8565795	172072.28309607506
738	389226.75	14112.994	397620.84	364783.72	396645.84	811.975	398097.66	395129.1	1000.0	1000.0	2951999	1683.7738	1683.7715	-1674.0255	422.87952	3.9984195	1.9336119	172163.13342881203
739	378679.28	24405.336	397799.5	337481.88	395411.94	733.702	396420.6	393946.94	1000.0	1000.0	2955999	1687.1807	1687.18	-1678.7173	419.2494	4.000011	1.6109346	172253.8172543049
740	396738.94	611.7346	397453.28	395817.0	397627.25	465.512	398530.75	396599.84	1000.0	1000.0	2959999	1689.895	1689.8956	-1680.613	415.84195	4.0049405	1.7993166	172344.39405703545
741	396967.75	956.708	398184.3	395504.75	394794.75	4537.353	398217.75	385001.62	1000.0	1000.0	2963999	1690.1705	1690.1709	-1680.855	412.0064	3.9989657	1.8243036	172435.0023574829
742	396514.72	512.14526	397112.25	395783.1	395105.06	5859.1597	398337.0	377665.4	1000.0	1000.0	2967999	1692.1653	1692.1647	-1683.2745	422.32587	3.9960675	1.6905103	172525.38231754303
743	397853.06	232.09071	398215.3	397569.44	394556.06	1967.2505	396494.16	389109.6	1000.0	1000.0	2971999	1691.9468	1691.9484	-1683.5249	437.56644	4.000089	1.5672387	172615.64192771912
744	386825.06	18122.117	399332.72	355516.84	397042.94	859.4781	398501.16	395283.1	1000.0	1000.0	2975999	1692.5084	1692.5071	-1682.7985	436.0013	3.9898407	1.8874933	172706.1541891098
745	396977.56	462.94577	397446.94	396246.1	392525.34	6655.344	396100.22	372673.0	1000.0	1000.0	2979999	1692.6699	1692.6703	-1684.4652	432.39374	4.011325	1.515827	172796.87809205055
746	396001.2	2661.5215	398573.28	391612.4	396308.03	1658.479	397481.8	391482.78	1000.0	1000.0	2983999	1694.6093	1694.6093	-1685.5769	430.127	3.9941485	1.731685	172887.65366125107
747	396494.06	1263.5525	398620.22	395436.22	396293.12	569.5703	397273.2	395395.56	1000.0	1000.0	2987999	1696.2739	1696.272	-1688.3337	425.93024	4.002679	1.4644463	172978.18625760078
748	392174.03	9020.646	398995.72	376670.03	397994.28	455.48566	398692.75	397273.97	1000.0	1000.0	2991999	1698.2666	1698.2646	-1689.2616	420.02887	4.000591	1.7293502	173068.73422265053
749	398082.22	758.6424	398705.53	396798.94	397394.9	587.77014	398374.75	396135.44	1000.0	1000.0	2995999	1701.64	1701.6401	-1691.9917	424.85757	4.005094	1.90569	173159.50733852386
750	381466.2	25101.26	397113.78	338007.7	396135.56	597.6081	396941.03	395222.88	1000.0	1000.0	2999999	1703.2169	1703.2179	-1694.5594	426.90588	3.9946313	1.6642907	173250.09101557732
