Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	Q1Vals	Q2Vals	LossPi	LossQ	Averagemmd_entropy	alpha	Time
703	389984.47	9189.208	396696.6	374352.22	396253.6	647.5153	397040.7	394549.7	1000.0	1000.0	2811999	1695.7648	1695.7664	-1687.2805	462.93713	4.0039396	1.6469824	165785.3687198162
704	385504.12	17330.406	397529.38	355587.12	383758.94	12500.604	391527.03	347434.84	1000.0	1000.0	2815999	1697.2223	1697.2213	-1687.8032	478.19186	4.0098333	1.877341	166017.62355732918
705	381079.94	14336.193	395619.56	362223.62	367321.03	78517.28	397125.38	132154.34	1000.0	1000.0	2819999	1696.8583	1696.8583	-1687.9775	485.32965	3.9924307	1.7402148	166249.1661813259
706	394763.38	1022.59357	396281.4	393821.88	395792.66	670.7411	396638.0	394297.1	1000.0	1000.0	2823999	1699.4728	1699.472	-1689.95	490.14987	3.994	1.9244978	166481.40247750282
707	394412.16	883.6387	395241.62	392988.72	384272.38	23664.662	396672.0	329124.97	1000.0	1000.0	2827999	1701.8616	1701.8624	-1692.8383	480.0083	4.003657	1.7864853	166713.13755488396
708	367664.44	45594.266	395571.28	288710.94	394694.44	541.70654	395535.53	393640.44	1000.0	1000.0	2831999	1702.5789	1702.5792	-1694.14	487.96487	3.9999244	1.6284081	166945.1782529354
709	393793.44	361.69336	394208.84	393388.72	393640.94	940.348	394617.16	391405.6	1000.0	1000.0	2835999	1704.4749	1704.4731	-1695.0887	489.3901	4.0029583	1.8786402	167174.75079202652
710	392983.84	3112.3403	395639.78	387703.12	396156.3	783.7183	397005.0	394720.6	1000.0	1000.0	2839999	1706.1953	1706.1963	-1697.2175	489.3204	3.9951713	1.7664467	167409.09039759636
711	394154.2	1212.3992	395390.3	392494.0	392759.44	412.62622	393478.53	391903.5	1000.0	1000.0	2843999	1707.9435	1707.9437	-1698.3893	486.92178	3.9972184	1.9087344	167646.12665891647
712	393629.8	840.31757	394975.06	392869.62	395842.84	2221.2634	397749.34	389329.53	1000.0	1000.0	2847999	1709.7977	1709.8002	-1700.8943	472.33557	4.000155	1.7730237	167886.2366116047
713	393301.2	2214.7139	395105.16	389536.22	377640.8	53524.01	398618.0	218489.27	1000.0	1000.0	2851999	1713.5231	1713.5236	-1704.6545	466.27283	4.0009756	1.7628921	168124.38167214394
714	367537.06	46984.496	395200.8	286160.53	364626.94	75283.164	395258.75	140316.14	1000.0	1000.0	2855999	1713.4841	1713.4844	-1704.6307	494.39774	4.0008783	1.7256343	168364.3725681305
715	374754.38	33012.64	394753.16	317592.9	395580.75	2919.0989	397243.47	386958.44	1000.0	1000.0	2859999	1713.852	1713.8562	-1704.4365	493.3417	4.003783	1.8693894	168603.86798143387
716	388422.56	10989.287	394852.53	369389.4	393262.97	381.4974	393999.88	392766.1	1000.0	1000.0	2863999	1716.0067	1716.0082	-1707.4705	494.21545	3.9998658	1.6722764	168843.71975755692
717	242864.5	105810.65	395054.1	132702.38	394671.94	5529.038	397080.9	378130.9	1000.0	1000.0	2867999	1717.5222	1717.5203	-1708.9161	498.02185	4.0030017	1.6722181	169085.138589859
718	384470.75	9032.691	393490.34	372327.9	395733.8	322.20627	396354.16	395366.62	1000.0	1000.0	2871999	1717.3835	1717.3799	-1708.0669	513.5364	3.9894178	1.8556943	169323.17402505875
719	374429.25	32979.117	395199.03	317358.16	388363.78	12487.329	397452.34	359592.28	1000.0	1000.0	2875999	1717.2003	1717.1979	-1708.9337	515.5668	4.0029306	1.5922993	169560.8537530899
720	393089.5	2813.2195	395116.88	388250.62	383493.6	7730.2075	395817.75	370943.75	1000.0	1000.0	2879999	1720.0189	1720.019	-1711.3032	516.7774	4.002728	1.7034568	169794.73358345032
721	357129.94	65083.863	395614.12	244405.53	395026.6	4704.9795	398165.56	381084.53	1000.0	1000.0	2883999	1721.4983	1721.4945	-1712.6896	509.0208	3.9914258	1.7119193	170026.51863360405
722	395349.94	1044.6918	396569.3	393931.78	390412.75	7685.8794	395517.25	371257.12	1000.0	1000.0	2887999	1721.0371	1721.0333	-1712.3523	509.81238	4.004377	1.6857318	170259.27344441414
723	370318.62	32245.494	396537.1	316035.28	386131.16	26165.531	396602.56	307670.97	1000.0	1000.0	2891999	1720.8265	1720.8243	-1712.5782	513.1384	4.005638	1.5669004	170490.01573181152
724	395375.97	1131.5321	397241.97	394212.3	380619.56	40383.242	400079.4	265712.56	1000.0	1000.0	2895999	1720.7511	1720.7456	-1712.0835	531.55133	4.002672	1.6509488	170721.41652798653
725	395371.62	1129.2241	397192.97	394104.7	350980.25	86235.57	397189.53	165084.33	1000.0	1000.0	2899999	1719.4913	1719.4886	-1710.132	563.8699	3.998707	1.8197017	170955.91750502586
726	390604.2	6640.533	395421.94	379299.75	388936.44	18759.79	396817.3	332707.62	1000.0	1000.0	2903999	1719.6915	1719.6833	-1710.0681	560.579	4.0016894	1.904026	171189.4090692997
727	379193.97	26603.297	395349.84	333128.22	377297.1	40724.02	395340.6	256035.39	1000.0	1000.0	2907999	1721.7185	1721.7183	-1713.5035	551.64685	4.0004883	1.5650415	171383.130777359
728	393758.72	1171.4011	394897.4	391893.38	386129.22	18699.162	396782.38	346668.72	1000.0	1000.0	2911999	1723.703	1723.6978	-1714.407	538.1253	3.9904692	1.8425626	171516.61397194862
729	394971.12	1206.0968	396476.47	393209.75	393238.44	2186.674	394933.2	387020.34	1000.0	1000.0	2915999	1725.4999	1725.4999	-1716.693	538.18964	4.000876	1.7092661	171615.6174006462
730	394518.84	1609.7467	396011.78	391892.62	391657.9	6334.9873	394484.4	372717.0	1000.0	1000.0	2919999	1726.3203	1726.3228	-1717.819	550.0546	3.9967139	1.6275505	171705.7016916275
731	386569.22	11439.228	394167.3	366847.34	368181.6	67384.695	394418.2	166843.08	1000.0	1000.0	2923999	1727.5217	1727.5149	-1719.7343	534.2685	3.9968848	1.4697455	171796.26480722427
732	386667.06	13257.001	395330.38	363802.0	390339.2	11091.038	396844.9	359569.66	1000.0	1000.0	2927999	1730.2329	1730.2343	-1721.452	516.1682	3.9944685	1.7259727	171886.12563347816
733	394731.25	1238.2263	396444.66	393349.53	378519.1	40904.39	395191.66	257562.45	1000.0	1000.0	2931999	1732.5217	1732.5199	-1723.7745	530.8662	3.9980567	1.6963599	171976.19789981842
734	394168.72	809.5927	394932.0	392846.9	393189.0	5758.222	395816.88	375973.22	1000.0	1000.0	2935999	1733.5469	1733.544	-1725.2566	515.49603	3.9985914	1.5796472	172066.24905204773
735	394309.53	1299.2091	395689.66	392890.25	393874.34	4725.7437	396623.62	379897.3	1000.0	1000.0	2939999	1735.169	1735.1709	-1726.5153	531.2535	4.0002446	1.6669044	172156.5265572071
736	395059.03	707.0863	396161.88	394311.1	394405.25	327.85324	394747.44	393593.3	1000.0	1000.0	2943999	1736.6976	1736.6991	-1727.1973	499.77176	4.004961	1.9097075	172246.41328120232
737	391843.78	5992.3613	395980.22	381550.16	377597.8	18982.67	394302.84	329439.97	1000.0	1000.0	2947999	1738.959	1738.9609	-1730.6882	496.2699	3.9953184	1.608467	172336.3940460682
738	391466.5	2505.502	393624.78	387433.7	389643.2	6088.338	394685.47	375262.84	1000.0	1000.0	2951999	1742.3351	1742.3347	-1734.3612	482.791	4.0027494	1.5354754	172426.2572350502
739	390366.97	3999.8357	394141.16	384618.03	392637.62	7386.2124	397682.7	374195.34	1000.0	1000.0	2955999	1744.0161	1744.0148	-1734.9258	477.59207	3.9914901	1.8142227	172516.1872358322
740	386639.12	13124.229	394425.88	363909.4	394018.72	2046.4644	395280.44	387952.75	1000.0	1000.0	2959999	1746.5645	1746.5656	-1737.9762	494.3765	4.0023813	1.6780066	172605.8457713127
741	394073.12	364.1236	394670.88	393766.06	390183.12	4539.251	393322.44	378089.06	1000.0	1000.0	2963999	1748.752	1748.7534	-1740.7767	490.98593	4.001607	1.5313733	172695.49360013008
742	385462.4	10971.434	393987.53	366669.06	394560.06	416.28644	395312.84	393787.78	1000.0	1000.0	2967999	1752.1534	1752.154	-1743.5278	482.53265	3.9932437	1.7091186	172785.19112420082
743	394018.9	958.512	395667.75	393317.94	378482.1	40888.668	395015.1	256093.02	1000.0	1000.0	2971999	1754.3773	1754.3765	-1747.2867	469.8405	4.004795	1.3127546	172875.1979739666
744	387074.88	7422.289	394616.0	377686.47	383139.34	24335.3	395682.4	311174.5	1000.0	1000.0	2975999	1757.0164	1757.0156	-1748.9246	455.3137	3.9996886	1.5918871	172965.00919103622
745	387472.75	11043.621	394711.44	368374.34	391211.3	3952.7786	394236.6	380848.06	1000.0	1000.0	2979999	1760.236	1760.2338	-1752.0564	461.36212	4.0001693	1.5929916	173054.9570734501
746	394987.3	890.46356	396367.66	394163.03	389957.28	3851.7234	396422.06	384199.2	1000.0	1000.0	2983999	1760.4701	1760.4691	-1753.1096	458.20813	4.002811	1.3873067	173144.46778178215
747	393667.4	728.9131	394522.72	392610.47	394363.06	253.88759	394682.5	393872.44	1000.0	1000.0	2987999	1761.7369	1761.737	-1753.2528	468.96988	3.9982173	1.6727458	173234.61809563637
748	392176.75	3957.2822	395590.4	385472.28	395872.3	1504.6643	397126.25	391609.25	1000.0	1000.0	2991999	1763.8629	1763.8605	-1756.4531	463.14703	3.9985416	1.4078764	173322.7373404503
749	316220.84	99531.484	395015.25	147164.48	391730.9	3875.6853	394915.03	384251.0	1000.0	1000.0	2995999	1765.4841	1765.4851	-1758.672	463.40433	3.998112	1.2556589	173410.54286766052
750	392564.8	3948.7163	396713.16	386159.78	393202.94	751.10034	394419.62	391497.7	1000.0	1000.0	2999999	1768.2709	1768.27	-1760.2683	458.33282	3.999231	1.5726516	173497.92835879326
