Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	Q1Vals	Q2Vals	LossPi	LossQ	Averagemmd_entropy	Stdmmd_entropy	Maxmmd_entropy	Minmmd_entropy	Averagealpha	Stdalpha	Maxalpha	Minalpha	Time
185	3430.5515	46.42	3487.9072	3364.0051	3504.7114	102.993034	3622.2056	3305.7327	1000.0	1000.0	739999	313.99615	313.9963	-313.52817	7.9923487	1.5910444	0.056002203	1.7986598	1.3737584	0.36692247	0.017844308	0.4120508	0.3347945	16968.95315670967
186	3295.3904	302.94952	3576.0266	2783.9463	3388.9707	109.575836	3541.411	3170.1096	1000.0	1000.0	743999	314.49576	314.49573	-313.97958	8.348428	1.5904979	0.05626163	1.782077	1.3691382	0.4074761	0.029635374	0.4767388	0.35433075	17061.067346811295
187	3370.546	97.566605	3512.4812	3250.2317	2815.249	164.26862	2972.1814	2384.3718	1000.0	1000.0	747999	314.88565	314.88593	-314.42487	8.33377	1.588146	0.05587358	1.831558	1.3646058	0.37525195	0.022949891	0.4265008	0.33017582	17153.15958428383
188	3496.9885	115.54459	3648.7324	3347.7673	3280.518	50.547607	3353.222	3196.9111	1000.0	1000.0	751999	315.0717	315.07205	-314.63763	8.552119	1.591872	0.055984296	1.7856165	1.377212	0.35631192	0.019040938	0.40355626	0.3175925	17245.15472650528
189	3393.676	88.902504	3531.9941	3313.544	3485.766	109.47881	3682.5293	3292.8303	1000.0	1000.0	755999	315.3315	315.33142	-314.84824	8.479501	1.5882982	0.056919377	1.786307	1.3824197	0.3822492	0.02225643	0.42327592	0.33578146	17337.491606473923
190	3231.3997	42.071804	3294.7554	3176.6523	3348.614	211.15097	3621.81	2849.6787	1000.0	1000.0	759999	315.32983	315.32983	-314.85138	8.371327	1.5917628	0.05574484	1.8010004	1.3924098	0.3786671	0.02665931	0.4346119	0.3321545	17429.775601148605
191	3372.1313	137.90114	3535.304	3220.0493	3422.9211	81.54954	3560.2668	3334.8945	1000.0	1000.0	763999	315.19208	315.19226	-314.68958	8.380565	1.5896382	0.05780223	1.7677854	1.3804014	0.39077622	0.021824129	0.44122565	0.34150133	17521.250142097473
192	3212.2783	125.87827	3289.9822	2994.332	3414.4272	174.17331	3665.165	3172.5195	1000.0	1000.0	767999	315.45554	315.45538	-314.96307	8.129899	1.5886139	0.057589658	1.8104042	1.361151	0.38066778	0.025019495	0.4314018	0.3311112	17612.401689767838
193	3372.7534	137.6672	3500.0828	3143.7773	3166.4985	265.82074	3511.9214	2674.0723	1000.0	1000.0	771999	315.17987	315.17987	-314.7205	8.2109	1.5894021	0.055840246	1.7986343	1.3946632	0.35694104	0.020351712	0.39546221	0.32549018	17703.779663324356
194	3453.6243	98.79072	3603.9163	3347.181	3160.1304	153.5149	3353.0442	2846.0105	1000.0	1000.0	775999	315.2678	315.26764	-314.81808	7.981149	1.5901005	0.055656042	1.7687722	1.3223855	0.35264263	0.012549667	0.3764135	0.32190812	17795.34931063652
195	3366.338	68.29294	3459.3433	3269.1604	3190.0513	201.85132	3591.0376	2930.4043	1000.0	1000.0	779999	315.7448	315.74515	-315.26562	8.107895	1.5922842	0.058692	1.8218373	1.3760215	0.38006872	0.021978706	0.42649263	0.3276586	17886.416733264923
196	3538.02	80.18597	3658.8298	3465.3127	3489.0278	136.66563	3696.0916	3226.268	1000.0	1000.0	783999	316.01666	316.01678	-315.54205	8.097481	1.5896006	0.056306895	1.8193866	1.3827912	0.3785441	0.014810515	0.4155734	0.34841672	17978.238993883133
197	3369.4983	81.34563	3439.5813	3236.0007	3388.537	151.01729	3584.1096	3088.0925	1000.0	1000.0	787999	315.87573	315.87576	-315.37186	8.153813	1.5884553	0.058638662	1.8479387	1.3595327	0.38412914	0.023998873	0.43221065	0.33425915	18070.058270692825
198	3362.3972	239.21617	3664.0603	3118.8152	2869.201	147.01578	3125.3345	2629.4766	1000.0	1000.0	791999	315.88297	315.88303	-315.38538	7.7475986	1.5901103	0.05778899	1.8039867	1.3867509	0.3829211	0.017447844	0.42432982	0.34028396	18162.652123212814
199	3353.5674	156.644	3606.3691	3204.8733	3324.5793	116.24071	3482.595	3144.0178	1000.0	1000.0	795999	316.03613	316.03616	-315.5013	7.915648	1.5930841	0.056972213	1.7748678	1.3775458	0.40006006	0.018951714	0.43578115	0.34194365	18253.661945581436
200	3373.6086	219.54623	3673.1946	3079.882	3579.5247	92.53463	3727.4875	3352.9463	1000.0	1000.0	799999	316.17188	316.17194	-315.6474	8.189313	1.5878191	0.055411845	1.7840527	1.4053999	0.39655614	0.019585475	0.45135304	0.36388755	18345.367500543594
201	3337.1938	145.02945	3556.162	3174.7612	3322.7417	175.79686	3518.3784	2929.3528	1000.0	1000.0	803999	316.2641	316.2643	-315.77362	8.096351	1.5905925	0.0558255	1.80599	1.4045165	0.37912908	0.026042098	0.44442952	0.34124663	18436.913962602615
202	3520.7778	148.21204	3709.5688	3350.3828	3563.0007	79.11864	3683.7732	3448.675	1000.0	1000.0	807999	316.7264	316.72653	-316.21075	7.961495	1.5890195	0.05995918	1.808483	1.3669859	0.4017105	0.019449826	0.45532572	0.36025938	18526.813321113586
203	3219.4556	111.21952	3374.3374	3061.2532	3463.0574	63.72433	3544.0881	3340.4717	1000.0	1000.0	811999	317.03876	317.03867	-316.56195	8.151623	1.5899295	0.056306414	1.8254899	1.3412944	0.36683697	0.030864004	0.41844767	0.30521405	18618.287477493286
204	3396.8857	181.23405	3616.3	3130.433	3380.3862	125.89303	3661.8528	3200.3557	1000.0	1000.0	815999	316.83173	316.8318	-316.3165	8.36208	1.5898805	0.058101043	1.8044566	1.3578334	0.39297685	0.02266007	0.44273758	0.34739947	18710.147255897522
205	3432.7979	117.60117	3597.6921	3279.3308	3481.4604	62.217224	3601.8137	3379.0981	1000.0	1000.0	819999	316.86304	316.8628	-316.3653	8.166915	1.5908166	0.055198047	1.7725792	1.4063385	0.37483653	0.01680062	0.40924415	0.3424443	18802.712627887726
206	3318.5688	174.56694	3523.0215	3044.2178	3446.8384	104.34306	3597.5918	3225.917	1000.0	1000.0	823999	316.90854	316.9086	-316.3684	8.184555	1.5909799	0.056631997	1.8022156	1.3999178	0.4005368	0.017760552	0.43994337	0.36962608	18894.23786520958
207	3516.1055	168.45549	3635.2576	3225.6353	3392.5054	153.58954	3570.5322	2975.2217	1000.0	1000.0	827999	317.02197	317.02197	-316.4844	8.269076	1.5888606	0.054760944	1.785203	1.3683101	0.39656252	0.022432275	0.43959984	0.34767497	18986.651664972305
208	3322.8884	205.0044	3564.211	2998.2139	3531.0247	164.37164	3700.4727	3133.2012	1000.0	1000.0	831999	317.1162	317.11618	-316.59164	7.882928	1.5898803	0.055387937	1.7852385	1.3675368	0.4012711	0.025065582	0.45706102	0.34400606	19078.4041056633
209	3452.5024	90.262886	3595.6584	3359.815	3350.9155	177.42918	3575.0278	3003.5664	1000.0	1000.0	835999	317.5093	317.5096	-317.01788	7.830758	1.5883069	0.05405396	1.7742604	1.3943932	0.37130377	0.022902561	0.41929445	0.32124323	19170.72032380104
210	3412.1797	172.50613	3632.0662	3180.328	3195.351	224.68509	3519.2073	2783.8645	1000.0	1000.0	839999	317.40677	317.4067	-316.90686	8.110379	1.5913041	0.05630798	1.8218542	1.3945022	0.37805614	0.018202394	0.4202759	0.3274695	19261.903997659683
211	3368.8389	77.76673	3455.3726	3252.656	3341.6516	92.052536	3530.9072	3232.8064	1000.0	1000.0	843999	317.76654	317.76663	-317.2803	8.169953	1.5911372	0.05697245	1.8000503	1.394463	0.37089062	0.01875247	0.4035565	0.33414388	19354.148615837097
212	3462.6543	102.20385	3617.1194	3344.7136	3337.6086	111.16609	3557.4104	3189.5322	1000.0	1000.0	847999	317.9829	317.98303	-317.45132	7.7074647	1.5913126	0.054939065	1.7869248	1.3998327	0.4003875	0.020752717	0.44916603	0.36234123	19445.87214779854
213	3358.3867	169.77884	3547.756	3102.2632	3451.1367	94.95475	3614.6626	3287.7239	1000.0	1000.0	851999	318.13065	318.13055	-317.6133	8.250037	1.5877899	0.05602623	1.7877071	1.380264	0.3884975	0.0188438	0.43525466	0.35287717	19537.231302022934
214	3497.8823	54.65208	3582.8013	3449.3286	3506.7246	117.85422	3680.3213	3317.0637	1000.0	1000.0	855999	318.5393	318.53946	-318.00763	8.303571	1.589404	0.05790417	1.7712953	1.3972852	0.40800023	0.034094855	0.47242472	0.34940764	19628.85156440735
215	3482.4258	114.069244	3655.2627	3367.6277	3311.284	63.07609	3444.45	3207.5818	1000.0	1000.0	859999	318.53827	318.53827	-318.04974	8.064739	1.5905547	0.055339776	1.8046432	1.366568	0.3704481	0.025962286	0.42075294	0.3250078	19721.121079206467
216	3293.473	79.08444	3391.3154	3197.9602	3426.121	60.037624	3566.7283	3365.0273	1000.0	1000.0	863999	318.49728	318.4974	-317.99194	8.186364	1.5907092	0.056088295	1.7744055	1.3951429	0.37547883	0.02574632	0.43895134	0.32399052	19812.802386522293
217	3474.4631	166.11359	3717.5635	3253.182	3341.9448	79.06684	3413.618	3187.3442	1000.0	1000.0	867999	318.56128	318.56146	-318.0396	8.17815	1.5889473	0.058100324	1.789197	1.3935655	0.38762665	0.024301693	0.44568214	0.33425218	19904.51519227028
218	3439.2417	106.23721	3578.5034	3296.966	3410.3945	272.51523	3788.9573	3006.8706	1000.0	1000.0	871999	318.61353	318.61337	-318.11676	8.056526	1.5904951	0.05756442	1.7973478	1.3607805	0.3690592	0.015922481	0.4020152	0.3410785	19996.32243180275
219	3387.4773	65.80333	3443.4321	3275.2642	3227.7603	250.82611	3508.1729	2585.0654	1000.0	1000.0	875999	318.68915	318.68933	-318.13364	8.07042	1.5905296	0.055877768	1.7741171	1.3916976	0.40456155	0.013299575	0.43145674	0.36943325	20088.265829086304
220	3462.028	106.64636	3607.806	3347.035	3376.5942	162.67032	3614.667	3146.238	1000.0	1000.0	879999	318.79453	318.79443	-318.27316	8.067455	1.5892041	0.055833895	1.7697554	1.3990458	0.38903722	0.014368694	0.4159736	0.35943958	20180.390579223633
221	3388.4307	70.30429	3466.826	3274.4707	3176.265	150.99083	3378.1785	2922.9675	1000.0	1000.0	883999	318.8434	318.84344	-318.3625	8.198992	1.5909493	0.05644679	1.7780181	1.3868269	0.3584521	0.02947684	0.42025906	0.30728242	20271.869003772736
222	3452.55	216.53845	3685.8015	3101.335	3422.7507	60.530293	3535.1265	3364.0544	1000.0	1000.0	887999	319.01285	319.0131	-318.5104	7.885467	1.589874	0.056031596	1.7698454	1.3911234	0.3757765	0.015790287	0.41262817	0.33795404	20363.395783424377
223	3327.0254	52.637794	3417.2197	3290.6758	3348.9458	166.06754	3527.8577	3021.4634	1000.0	1000.0	891999	319.45853	319.45844	-318.9604	8.088461	1.589827	0.05604406	1.8031422	1.3703024	0.37012446	0.022260511	0.40140742	0.31687647	20454.96923971176
224	3392.585	46.860493	3445.3665	3337.358	3314.2473	104.455536	3494.8376	3156.6973	1000.0	1000.0	895999	319.52487	319.52515	-319.02228	8.013146	1.589259	0.055444006	1.7655072	1.3978218	0.38129398	0.020298148	0.42083743	0.33332273	20546.073653936386
225	3323.4336	125.13262	3469.5562	3146.1372	3633.6782	81.10294	3790.0664	3514.5593	1000.0	1000.0	899999	319.67413	319.67435	-319.17758	7.9509864	1.5899831	0.057856407	1.8097774	1.4126583	0.37196827	0.016256403	0.4107949	0.34292066	20638.241657972336
226	3390.3372	99.08956	3511.6946	3261.1216	3286.8706	30.124832	3352.0557	3253.446	1000.0	1000.0	903999	319.77203	319.77203	-319.30612	8.10639	1.589085	0.056425095	1.7724715	1.3822073	0.34733978	0.018725652	0.383036	0.30884382	20730.356855154037
227	3385.488	153.98685	3651.8142	3286.9353	3104.4438	135.64232	3317.6838	2941.805	1000.0	1000.0	907999	319.43353	319.43347	-318.96542	8.305738	1.5924484	0.057337776	1.8325201	1.388348	0.35325316	0.022771362	0.39754993	0.30460656	20822.693523406982
228	3376.1558	28.283493	3408.4473	3347.9194	3390.9688	136.22191	3649.2693	3132.332	1000.0	1000.0	911999	319.8903	319.89017	-319.34143	7.9189496	1.5891118	0.055443663	1.8303401	1.3891755	0.39606482	0.011565694	0.42153755	0.3705953	20914.203607320786
229	3396.6504	113.92232	3514.4531	3212.3982	3545.9468	81.325584	3687.1665	3371.4849	1000.0	1000.0	915999	319.91476	319.91495	-319.4137	7.787253	1.5891919	0.05584964	1.7765666	1.3689045	0.3746908	0.01853448	0.4168521	0.3419863	21006.277415275574
230	3301.601	215.31633	3573.9595	2979.2031	3180.859	249.2853	3459.9585	2705.5083	1000.0	1000.0	919999	319.9901	319.9902	-319.5098	7.7972565	1.5898433	0.05574751	1.784351	1.3988677	0.3506974	0.0096658375	0.37670907	0.32909855	21098.709689855576
231	3421.574	195.69724	3645.2861	3188.9836	3183.0972	182.34929	3440.6626	2969.8652	1000.0	1000.0	923999	319.84097	319.8411	-319.33746	7.99039	1.5901898	0.05634807	1.802143	1.3802097	0.36373514	0.01748736	0.4015586	0.32694492	21190.981135845184
232	3220.26	175.40337	3416.2476	3044.0754	3386.358	74.700455	3505.3333	3224.1487	1000.0	1000.0	927999	319.7881	319.788	-319.26193	7.9544477	1.5920373	0.054858703	1.7675827	1.3924772	0.38786235	0.018732088	0.43296018	0.34729296	21282.54802083969
233	3417.4978	113.10297	3609.284	3318.032	3433.418	121.45549	3612.9197	3247.6758	1000.0	1000.0	931999	319.94464	319.9448	-319.46576	7.9146123	1.5882685	0.055649735	1.7878968	1.3270153	0.3449353	0.023538573	0.41368982	0.31645063	21374.31409883499
234	3235.2646	233.15332	3525.0154	2931.2397	3559.466	79.234795	3701.819	3430.6404	1000.0	1000.0	935999	319.8761	319.87625	-319.39343	8.003913	1.5900644	0.057063013	1.7800442	1.402509	0.35137048	0.022249509	0.4168528	0.30877084	21466.391849279404
235	3435.2402	144.07152	3617.6716	3262.9712	3435.0	243.47049	3720.0627	2973.3083	1000.0	1000.0	939999	319.9801	319.98013	-319.50406	7.6960206	1.5900639	0.05698679	1.7948861	1.3972638	0.34916803	0.015330608	0.38449216	0.31780466	21558.319034814835
236	3426.1404	110.099724	3578.5854	3270.3416	3235.3477	153.92786	3429.296	2878.753	1000.0	1000.0	943999	320.3443	320.34412	-319.8445	7.7808876	1.5900049	0.05633719	1.8031158	1.4090519	0.3672768	0.013905776	0.39488277	0.34003213	21649.913618326187
237	3395.2957	154.27815	3616.4182	3184.7546	3328.189	59.377396	3390.563	3188.0813	1000.0	1000.0	947999	320.25168	320.25186	-319.75812	7.8716173	1.5915867	0.05548738	1.7749375	1.3910897	0.36352235	0.018119194	0.4067628	0.3252872	21742.20618414879
238	3316.687	204.3135	3660.802	3124.692	3263.8335	200.23524	3493.33	2834.4817	1000.0	1000.0	951999	320.38327	320.38336	-319.87524	8.116214	1.5890249	0.056789003	1.8154633	1.3699065	0.3720158	0.020752296	0.42070296	0.3281389	21834.522446393967
239	3321.6802	197.42905	3537.1343	3014.9204	3482.727	76.539406	3627.4814	3355.2905	1000.0	1000.0	955999	320.62064	320.62085	-320.14783	7.972743	1.5891743	0.05461524	1.7678509	1.3832762	0.34215307	0.023613663	0.4035748	0.30937394	21926.309878110886
240	3346.8657	93.75518	3462.3042	3207.8396	3518.358	107.94532	3683.9321	3362.2273	1000.0	1000.0	959999	320.43604	320.43597	-319.95322	8.113136	1.5893648	0.05714419	1.7891775	1.3563886	0.35594767	0.0229226	0.39394447	0.30133206	22017.561084508896
241	3388.7341	207.15941	3564.4436	3044.0962	3321.901	139.20654	3558.3667	2978.4265	1000.0	1000.0	963999	320.55048	320.55045	-320.07007	7.7210655	1.5902978	0.0554822	1.7786942	1.3347507	0.3462807	0.01625901	0.39042273	0.30638862	22109.350467443466
242	3494.2131	63.67575	3543.4084	3384.848	2772.369	210.48053	2981.9004	2301.1118	1000.0	1000.0	967999	320.91647	320.91635	-320.43503	7.71882	1.5903286	0.05587259	1.7671057	1.4048607	0.3487361	0.02002795	0.38891396	0.30639607	22201.244611024857
243	3326.0024	147.79329	3541.4612	3166.2488	3486.987	105.545425	3726.436	3329.9846	1000.0	1000.0	971999	320.7012	320.7013	-320.23245	7.6164827	1.5890517	0.055662457	1.7894115	1.4080311	0.33195758	0.016363714	0.3696116	0.3033129	22293.38632774353
244	3434.1768	184.48555	3716.812	3222.6655	3485.5203	107.22631	3660.6052	3284.374	1000.0	1000.0	975999	320.4828	320.48267	-320.00748	7.878333	1.5904474	0.055477716	1.7964655	1.3739284	0.33783424	0.013248004	0.36851627	0.31248364	22385.17404460907
245	3318.1477	123.24854	3451.42	3153.8525	3340.7468	43.49622	3399.3906	3256.6958	1000.0	1000.0	979999	320.78583	320.78616	-320.31418	7.7043953	1.592564	0.05618506	1.8117152	1.4092888	0.34129128	0.016280511	0.41853085	0.3156027	22476.514539957047
246	3414.6162	121.08176	3581.8755	3247.8008	3078.6567	315.44464	3486.6536	2331.7249	1000.0	1000.0	983999	320.8753	320.87515	-320.38397	7.7694073	1.5884526	0.055445567	1.7914134	1.3815888	0.35041496	0.027580854	0.42460307	0.307719	22568.056310653687
247	3255.9246	157.03787	3514.5261	3124.1562	3105.0837	149.66156	3363.7632	2861.7483	1000.0	1000.0	987999	320.65244	320.65253	-320.1476	8.042496	1.5866758	0.05637601	1.7745186	1.370659	0.35966814	0.022288103	0.39635468	0.30521962	22659.61927318573
248	3450.0823	100.57918	3597.4963	3314.0515	3465.3054	120.65592	3716.6	3353.216	1000.0	1000.0	991999	320.7276	320.72763	-320.24515	8.208025	1.5832613	0.056951534	1.8323797	1.3857217	0.35071978	0.023281183	0.39887953	0.2993498	22751.010746717453
249	3431.6006	125.0207	3631.1802	3287.257	3172.0388	178.0877	3379.3594	2842.4644	1000.0	1000.0	995999	321.00482	321.0049	-320.4783	7.4898133	1.5794802	0.055785295	1.7844783	1.3236308	0.36655524	0.018492404	0.4117622	0.33704433	22843.44602060318
250	3395.026	74.87167	3517.4773	3313.96	3560.284	94.263336	3657.3003	3387.8325	1000.0	1000.0	999999	321.0911	321.09113	-320.59918	8.168037	1.582305	0.055664554	1.7909503	1.3696175	0.35928437	0.01975145	0.4255158	0.33026043	22935.102051496506
251	3352.3708	55.950863	3442.3628	3291.0994	3393.1953	235.25684	3747.4072	2853.6753	1000.0	1000.0	1003999	321.56595	321.56595	-321.0555	7.7476773	1.5781487	0.056691263	1.7896173	1.3681678	0.36827576	0.024646034	0.42978168	0.32922095	23027.255096673965
252	3326.5247	57.616016	3398.3367	3237.5764	3353.2937	212.16913	3638.072	2893.0056	1000.0	1000.0	1007999	322.1157	322.11597	-321.58307	7.8342586	1.5792626	0.05725544	1.7935872	1.384912	0.36556908	0.018597804	0.40214887	0.33252466	23118.920681476593
253	3402.3464	90.72747	3503.309	3274.6997	3402.0222	199.61342	3695.7458	3067.2993	1000.0	1000.0	1011999	322.6407	322.64087	-322.12775	7.6885734	1.5789571	0.05472178	1.7730284	1.3919809	0.35517535	0.016882388	0.39383215	0.3294261	23210.313100337982
254	3471.6306	129.09782	3629.9062	3309.4976	3175.7212	185.65205	3384.3079	2750.9902	1000.0	1000.0	1015999	323.09808	323.09805	-322.56573	7.8898296	1.5803242	0.056122057	1.8284079	1.32474	0.3668407	0.027266622	0.41178215	0.31660095	23302.158509731293
255	3416.825	53.35076	3498.0874	3349.0203	3482.4556	42.376377	3558.568	3414.375	1000.0	1000.0	1019999	323.89453	323.89444	-323.3803	7.7142043	1.5807621	0.05562019	1.7871311	1.3592752	0.35834387	0.020732112	0.41879848	0.3258666	23394.27279996872
256	3196.1602	109.81408	3328.183	3023.9397	3453.2676	113.81592	3593.532	3273.6472	1000.0	1000.0	1023999	324.7284	324.72873	-324.2027	7.948071	1.5771853	0.055062514	1.7782272	1.3896881	0.3401533	0.016903792	0.3778303	0.29514387	23486.692003965378
257	3340.563	103.81445	3499.9763	3221.6128	3391.5444	247.70607	3770.0815	2839.6045	1000.0	1000.0	1027999	325.3153	325.31534	-324.7395	7.906519	1.5550698	0.057626564	1.7519957	1.3530555	0.38351393	0.036936965	0.44339105	0.29187	23578.246287345886
258	3485.9097	135.16327	3623.5703	3297.2742	3261.4922	125.53139	3465.0059	2939.1836	1000.0	1000.0	1031999	325.63998	325.63977	-325.02118	7.8289475	1.5504698	0.057063147	1.7333639	1.3196198	0.40718797	0.018407773	0.43797964	0.36705843	23669.23807835579
259	3548.8083	131.8427	3731.7754	3383.4055	3564.8218	75.55537	3662.1606	3458.0857	1000.0	1000.0	1035999	325.99747	325.99762	-325.40997	7.8685884	1.5490832	0.05825484	1.7570037	1.3556799	0.38604334	0.019864447	0.42991152	0.3348959	23761.03345966339
260	3534.4688	91.12208	3625.814	3400.907	3313.498	54.645077	3400.3108	3247.3645	1000.0	1000.0	1039999	326.72067	326.7208	-326.14557	7.6021795	1.5477518	0.056932196	1.7615012	1.3489935	0.35929322	0.019174013	0.3968922	0.32193795	23853.08226633072
261	3400.6692	165.31313	3647.0083	3185.4187	3653.0574	140.52913	3906.8354	3432.8364	1000.0	1000.0	1043999	327.0375	327.03745	-326.42288	7.828358	1.5519565	0.058142	1.772972	1.3283875	0.36807382	0.01874062	0.41300845	0.32772118	23945.427535057068
262	3516.998	145.73692	3716.734	3371.1062	3453.6082	102.275826	3719.07	3314.2122	1000.0	1000.0	1047999	327.5595	327.55975	-327.00317	7.5575047	1.5495945	0.055627193	1.7270293	1.3563852	0.34846944	0.019549811	0.38312033	0.3100364	24037.086580991745
263	3485.9485	143.11491	3726.5608	3354.5312	3483.0286	143.23611	3727.315	3200.8972	1000.0	1000.0	1051999	328.2978	328.29773	-327.7395	7.6918135	1.5494128	0.057757758	1.7825714	1.3529496	0.33826244	0.020851068	0.3890553	0.30693278	24129.009531021118
264	3419.7134	188.22534	3608.7244	3124.6719	3574.6812	121.67417	3751.583	3388.0015	1000.0	1000.0	1055999	328.63748	328.6376	-328.0725	7.5751033	1.5499821	0.05693591	1.7631062	1.3458092	0.34470564	0.016009057	0.384493	0.31448266	24220.676912784576
265	3287.5166	100.22568	3400.1187	3132.909	3471.6675	131.53984	3798.6526	3334.2434	1000.0	1000.0	1059999	329.37543	329.37534	-328.79633	7.5851464	1.551419	0.05733622	1.7721888	1.335373	0.3652292	0.022924172	0.41264933	0.333976	24312.57724380493
266	3480.8767	64.95151	3581.0176	3407.7546	3497.1614	108.07642	3698.2527	3376.2676	1000.0	1000.0	1063999	329.71265	329.71317	-329.0838	7.6796737	1.5493525	0.056629736	1.7633936	1.3734092	0.38969478	0.01631522	0.44141838	0.3593156	24403.451173067093
267	3398.0625	229.32526	3717.24	3073.594	3554.6802	103.323906	3712.8235	3391.17	1000.0	1000.0	1067999	330.4228	330.42245	-329.8134	7.554721	1.54918	0.056139305	1.7519566	1.3620363	0.37227947	0.016104888	0.40640953	0.3320144	24495.183377981186
268	3499.7341	92.126854	3622.6208	3378.415	3482.2876	129.91438	3725.6362	3310.3381	1000.0	1000.0	1071999	330.69785	330.69785	-330.1118	7.617386	1.550157	0.055672377	1.721665	1.3459853	0.35959533	0.023705667	0.41543308	0.3161622	24586.914018154144
269	3335.08	49.2707	3399.672	3265.1042	3593.9312	166.30997	3809.465	3161.4983	1000.0	1000.0	1075999	331.0478	331.04773	-330.44022	7.2044063	1.5487342	0.056559853	1.7245562	1.3386878	0.36571905	0.017228873	0.39879614	0.33001667	24679.29458475113
270	3467.0957	153.10341	3654.7769	3228.181	3482.8137	116.08773	3641.3457	3280.3735	1000.0	1000.0	1079999	331.27682	331.2769	-330.66888	7.4233894	1.5300887	0.05634692	1.7302157	1.3151598	0.34458762	0.023852423	0.38177148	0.2947381	24771.546572208405
271	3453.9148	170.41629	3646.2278	3200.4587	3412.189	200.39445	3652.6116	3083.8062	1000.0	1000.0	1083999	331.57144	331.57135	-330.93076	7.369647	1.5199641	0.060637485	1.8767892	1.331619	0.38422006	0.02030178	0.44181705	0.34233347	24862.939491033554
272	3538.7983	111.26785	3663.6873	3418.7258	3502.6492	103.91045	3612.959	3300.3726	1000.0	1000.0	1087999	331.86923	331.86914	-331.22717	7.1915374	1.5193541	0.058244642	1.7461042	1.304571	0.38773376	0.020931192	0.43469006	0.3533866	24955.03875851631
273	3529.6187	156.12619	3695.5022	3330.7512	3597.2104	104.653984	3742.6787	3332.6174	1000.0	1000.0	1091999	332.4212	332.42126	-331.81744	7.0744495	1.5203567	0.05874662	1.7111063	1.2999792	0.35775426	0.02064181	0.39536238	0.3102807	25046.922341108322
274	3496.17	130.95883	3655.1704	3293.6616	3394.1836	138.33366	3560.9878	3145.4365	1000.0	1000.0	1095999	332.67355	332.6736	-332.08945	7.1442275	1.5187004	0.057826523	1.7096531	1.2991519	0.34420153	0.015391617	0.3835468	0.31670427	25139.097539901733
275	3286.43	79.91725	3376.4224	3171.2986	3467.5469	96.27852	3686.2146	3381.2932	1000.0	1000.0	1099999	333.32755	333.32755	-332.7141	7.165382	1.5221319	0.05664201	1.7147117	1.3310945	0.36810455	0.013611306	0.39572778	0.33741713	25231.27191066742
276	3502.919	121.9214	3632.0144	3329.5852	3475.2722	127.79527	3634.6755	3196.245	1000.0	1000.0	1103999	333.22318	333.22333	-332.5805	7.0198116	1.5194567	0.05768782	1.7124132	1.3148196	0.36819813	0.020331038	0.40434244	0.31932244	25323.23072528839
277	3417.9304	24.68268	3442.6477	3388.0352	3272.3174	128.40898	3497.2236	3118.817	1000.0	1000.0	1107999	333.4703	333.46997	-332.83667	6.9788632	1.5194649	0.056246325	1.6915478	1.31201	0.37046057	0.018108979	0.41354424	0.3325637	25415.173562049866
278	3470.9087	125.51307	3582.8992	3258.9778	3439.3125	93.96957	3623.5156	3331.7183	1000.0	1000.0	1111999	333.8576	333.8578	-333.2371	7.121988	1.5178719	0.05530294	1.7408317	1.3086789	0.33686	0.02043695	0.38827857	0.3047675	25507.47286939621
279	3344.178	181.00891	3554.788	3056.0955	3454.9126	127.961266	3720.4648	3302.3384	1000.0	1000.0	1115999	334.3011	334.30124	-333.6552	7.360783	1.5210593	0.05682263	1.728815	1.3255196	0.35627374	0.018996399	0.38586742	0.31413305	25598.54146671295
280	3519.4292	184.58539	3742.9636	3321.6724	3482.1992	69.72094	3657.9224	3372.805	1000.0	1000.0	1119999	334.21167	334.2117	-333.6048	6.814496	1.5188943	0.05604	1.6878008	1.2556037	0.3515933	0.019768544	0.39503807	0.31528515	25690.061492443085
281	3536.3062	47.290443	3596.9373	3484.8892	3437.4402	89.32801	3526.975	3191.694	1000.0	1000.0	1123999	334.9128	334.91302	-334.31686	7.4931173	1.5210325	0.05662595	1.7498473	1.3162371	0.33476514	0.0165573	0.368399	0.3072698	25781.213474035263
282	3480.0364	111.526306	3569.722	3289.7244	3384.8105	228.60262	3635.3403	2831.5571	1000.0	1000.0	1127999	335.0366	335.03677	-334.40317	7.5194464	1.5206885	0.056147322	1.7247305	1.323301	0.34072322	0.013343295	0.37070385	0.31715742	25873.32813644409
283	3365.0576	51.87594	3442.761	3308.0999	3699.94	85.11754	3850.6558	3572.8208	1000.0	1000.0	1131999	335.21872	335.21805	-334.59195	7.453952	1.5197203	0.05669328	1.7254897	1.3319975	0.33030754	0.016305162	0.37393355	0.30526215	25965.480859279633
284	3437.8784	195.2467	3693.7363	3217.019	3719.0083	77.906425	3833.9915	3546.5942	1000.0	1000.0	1135999	335.7797	335.7801	-335.13815	7.00308	1.5218612	0.060164563	1.8451006	1.332575	0.372768	0.016897151	0.42126685	0.34233782	26058.232666015625
